4.06	0	0	0
4.08	0	0	0
4.1	0	0	0
4.12	0	0	0
4.14	0	0	0
4.16	0	0	0
4.18	0	0	0
4.2	0	0	0
4.22	0	0	0
4.24	0	0	0
4.26	0	0	0
4.28	0	0	0
4.3	0	0	0
4.32	0	0	0
4.34	0	0	0
4.36	0	0	0
4.38	0	0	0
4.4	0	0	0
4.42	0	0	0
4.44	0	0	0
4.46	0	0	0
4.48	0	0	0
4.5	0	0	0
4.52	0	0	0
4.54	0	0	0
4.56	0	0	0
4.58	0	0	0
4.6	0	0	0
4.62	0	0	0
4.64	0	0	0
4.66	0	0	0
4.68	0	0	0
4.7	0	0	0
4.72	0	0	0
4.74	0	0	0
4.76	0	0	0
4.78	0	0	0
4.8	0	0	0
4.82	0	0	0
4.84	0	0	0
4.86	0	0	0
4.88	0	0	0
4.9	0	0	0
4.92	0	0	0
4.94	0	0	0
4.96	0	0	0
4.98	0	0	0
5	0	0	0
5.02	0	0	0
5.04	0	0	0
5.06	0	0	0
5.08	0	0	0
5.1	0	0	0
5.12	0	0	0
5.14	0	0	0
5.16	0	0	0
5.18	0	0	0
5.2	0	0	0
5.22	0	0	0
5.24	0	0	0
5.26	0	0	0
5.28	0	0	0
5.3	0	0	0
5.32	0	0	0
5.34	0	0	0
5.36	0	0	0
5.38	0	0	0
5.4	0	0	0
5.42	0	0	0
5.44	0	0	0
5.46	0	0	0
5.48	0	0	0
5.5	0	0	0
5.52	0	0	0
5.54	0	0	0
5.56	0	0	0
5.58	0	0	0
5.6	0	0	0
5.62	0	0	0
5.64	0	0	0
5.66	0	0	0
5.68	0	0	0
5.7	0	0	0
5.72	0	0	0
5.74	0	0	0
5.76	0	0	0
5.78	0	0	0
5.8	0	0	0
5.82	0	0	0
5.84	0	0	0
5.86	0	0	0
5.88	0	0	0
5.9	0	0	0
5.92	0	0	0
5.94	0	0	0
5.96	0	0	0
5.98	0	0	0
6	0	0	0
6.02	0	0	0
6.04	0	0	0
6.06	0	0	0
6.08	0	0	0
6.1	0	0	0
6.12	0	0	0
6.14	0	0	0
6.16	0	0	0
6.18	0	0	0
6.2	0	0	0
6.22	0	0	0
6.24	0	0	0
6.26	0	0	0
6.28	0	0	0
6.3	0	0	0
6.32	0	0	0
6.34	0	0	0
6.36	0	0	0
6.38	0	0	0
6.4	0	0	0
6.42	0	0	0
6.44	0	0	0
6.46	0	0	0
6.48	0	0	0
6.5	0	0	0
6.52	0	0	0
6.54	0	0	0
6.56	0	0	0
6.58	0	0	0
6.6	0	0	0
6.62	0	0	0
6.64	0	0	0
6.66	0	0	0
6.68	0	0	0
6.7	0	0	0
6.72	0	0	0
6.74	0	0	0
6.76	0	0	0
6.78	0	0	0
6.8	0	0	0
6.82	0	0	0
6.84	0	0	0
6.86	0	0	0
6.88	0	0	0
6.9	0	0	0
6.92	0	0	0
6.94	0	0	0
6.96	0	0	0
6.98	0	0	0
7	0	0	0
7.02	0	0	0
7.04	0	0	0
7.06	0	0	0
7.08	0	0	0
7.1	0	0	0
7.12	0	0	0
7.14	0	0	0
7.16	0	0	0
7.18	0	0	0
7.2	0	0	0
7.22	0	0	0
7.24	0	0	0
7.26	0	0	0
7.28	0	0	0
7.3	0	0	0
7.32	0	0	0
7.34	0	0	0
7.36	0	0	0
7.38	0	0	0
7.4	0	0	0
7.42	0	0	0
7.44	0	0	0
7.46	0	0	0
7.48	0	0	0
7.5	0	0	0
7.52	0	0	0
7.54	0	0	0
7.56	0	0	0
7.58	0	0	0
7.6	0	0	0
7.62	0	0	0
7.64	0	0	0
7.66	0	0	0
7.68	0	0	0
7.7	0	0	0
7.72	0	0	0
7.74	0	0	0
7.76	0	0	0
7.78	0	0	0
7.8	0	0	0
7.82	0	0	0
7.84	0	0	0
7.86	0	0	0
7.88	0	0	0
7.9	0	0	0
7.92	0	0	0
7.94	0	0	0
7.96	0	0	0
7.98	0	0	0
8	0	0	0
8.02	0	0	0
8.04	0	0	0
8.059999	0	0	0
8.08	0	0	0
8.099999	0	0	0
8.12	0	0	0
8.139999	0	0	0
8.16	0	0	0
8.179999	0	0	0
8.2	0	0	0
8.22	0	0	0
8.24	0	0	0
8.26	0	0	0
8.28	0	0	0
8.3	0	0	0
8.32	0	0	0
8.34	0	0	0
8.36	0	0	0
8.38	0	0	0
8.4	0	0	0
8.42	0	0	0
8.44	0	0	0
8.46	0	0	0
8.48	0	0	0
8.5	0	0	0
8.52	0	0	0
8.54	0	0	0
8.559999	0	0	0
8.58	0	0	0
8.599999	0	0	0
8.62	0	0	0
8.639999	0	0	0
8.66	0	0	0
8.679999	0	0	0
8.7	0	0	0
8.72	0	0	0
8.74	0	0	0
8.76	0	0	0
8.78	0	0	0
8.8	0	0	0
8.82	0	0	0
8.84	0	0	0
8.86	0	0	0
8.88	0	0	0
8.9	0	0	0
8.92	0	0	0
8.94	0	0	0
8.96	0	0	0
8.98	0	0	0
9	0	0	0
9.02	0	0	0
9.04	0	0	0
9.059999	0	0	0
9.08	0	0	0
9.099999	0	0	0
9.12	0	0	0
9.139999	0	0	0
9.16	0	0	0
9.179999	0	0	0
9.2	0	0	0
9.22	0	0	0
9.24	0	0	0
9.26	0	0	0
9.28	0	0	0
9.3	0	0	0
9.32	0	0	0
9.34	0	0	0
9.36	0	0	0
9.38	0	0	0
9.4	0	0	0
9.42	0	0	0
9.44	0	0	0
9.46	0	0	0
9.48	0	0	0
9.5	0	0	0
9.52	0	0	0
9.54	0	0	0
9.559999	0	0	0
9.58	0	0	0
9.599999	0	0	0
9.62	0	0	0
9.639999	0	0	0
9.66	0	0	0
9.679999	0	0	0
9.7	0	0	0
9.719999	0	0	0
9.74	0	0	0
9.76	0	0	0
9.78	0	0	0
9.8	0	0	0
9.82	0	0	0
9.84	0	0	0
9.86	0	0	0
9.88	0	0	0
9.9	0	0	0
9.92	0	0	0
9.94	0	0	0
9.96	0	0	0
9.98	0	0	0
10	0	0	0
10.02	0	0	0
10.04	0	0	0
10.06	0	0	0
10.08	0	0	0
10.1	0	0	0
10.12	0	0	0
10.14	0	0	0
10.16	0	0	0
10.18	0	0	0
10.2	0	0	0
10.22	0	0	0
10.24	0	0	0
10.26	0	0	0
10.28	0	0	0
10.3	0	0	0
10.32	0	0	0
10.34	0	0	0
10.36	0	0	0
10.38	0	0	0
10.4	0	0	0
10.42	0	0	0
10.44	0	0	0
10.46	0	0	0
10.48	0	0	0
10.5	0	0	0
10.52	0	0	0
10.54	0	0	0
10.56	0	0	0
10.58	0	0	0
10.6	0	0	0
10.62	0	0	0
10.64	0	0	0
10.66	0	0	0
10.68	0	0	0
10.7	0	0	0
10.72	0	0	0
10.74	0	0	0
10.76	0	0	0
10.78	0	0	0
10.8	0	0	0
10.82	0	0	0
10.84	0	0	0
10.86	0	0	0
10.88	0	0	0
10.9	0	0	0
10.92	0	0	0
10.94	0	0	0
10.96	0	0	0
10.98	0	0	0
11	0	0	0
11.02	0	0	0
11.04	0	0	0
11.06	0	0	0
11.08	0	0	0
11.1	0	0	0
11.12	0	0	0
11.14	0	0	0
11.16	0	0	0
11.18	0	0	0
11.2	0	0	0
11.22	0	0	0
11.24	0	0	0
11.26	0	0	0
11.28	0	0	0
11.3	0	0	0
11.32	0	0	0
11.34	0	0	0
11.36	0	0	0
11.38	0	0	0
11.4	0	0	0
11.42	0	0	0
11.44	0	0	0
11.46	0	0	0
11.48	0	0	0
11.5	0	0	0
11.52	0	0	0
11.54	0	0	0
11.56	0	0	0
11.58	0	0	0
11.6	0	0	0
11.62	0	0	0
11.64	0	0	0
11.66	0	0	0
11.68	0	0	0
11.7	0	0	0
11.72	0	0	0
11.74	0	0	0
11.76	0	0	0
11.78	0	0	0
11.8	0	0	0
11.82	0	0	0
11.84	0	0	0
11.86	0	0	0
11.88	0	0	0
11.9	0	0	0
11.92	0	0	0
11.94	0	0	0
11.96	0	0	0
11.98	0	0	0
12	0	0	0
12.02	0	0	0
12.04	0	0	0
12.06	0	0	0
12.08	0	0	0
12.1	0	0	0
12.12	0	0	0
12.14	0	0	0
12.16	0	0	0
12.18	0	0	0
12.2	0	0	0
12.22	0	0	0
12.24	0	0	0
12.26	0	0	0
12.28	0	0	0
12.3	0	0	0
12.32	0	0	0
12.34	0	0	0
12.36	0	0	0
12.38	0	0	0
12.4	0	0	0
12.42	0	0	0
12.44	0	0	0
12.46	0	0	0
12.48	0	0	0
12.5	0	0	0
12.52	0	0	0
12.54	0	0	0
12.56	0	0	0
12.58	0	0	0
12.6	0	0	0
12.62	0	0	0
12.64	0	0	0
12.66	0	0	0
12.68	0	0	0
12.7	0	0	0
12.72	0	0	0
12.74	0	0	0
12.76	-0.001833465	0	0
12.78	-0.005133702	0	0
12.8	359.9886	0	0
12.82	359.9799	0	0
12.84	359.9674	0	0
12.86	359.9519	0	0
12.88	359.9322	0	0
12.9	359.9091	0	0
12.92	359.8814	0	0
12.94	359.8501	0	0
12.96	359.8141	0	0
12.98	359.7743	0	0
13	359.7296	0	0
13.02	359.681	0	0
13.04	359.6274	0	0
13.06	359.5699	0	0
13.08	359.5074	0	0
13.1	359.4409	0	0
13.12	359.3694	0	0
13.14	359.2939	0	0
13.16	359.2132	0	0
13.18	359.1286	0	0
13.2	359.0388	0	0
13.22	358.945	0	0
13.24	358.8462	0	0
13.26	358.7433	0	0
13.28	358.6353	0	0
13.3	358.5232	0	0
13.32	358.406	0	0
13.34	358.2848	0	0
13.36	358.1584	0	0
13.38	358.028	0	0
13.4	357.8944	0	0
13.42	357.7563	0	0
13.44	357.6147	0	0
13.46	357.4684	0	0
13.48	357.3183	0	0
13.5	357.1634	0	0
13.52	357.0047	0	0
13.54	356.841	0	0
13.56	356.6734	0	0
13.58	356.5394	0	0
13.6	356.4321	0	0
13.62	356.3463	0	0
13.64	356.2776	0	0
13.66	356.2227	0	0
13.68	356.1788	0	0
13.7	356.1436	0	0
13.72	356.1155	0	0
13.74	356.093	0	0
13.76	356.075	0	0
13.78	356.0606	0	0
13.8	356.0491	0	0
13.82	356.0399	0	0
13.84	356.0325	0	0
13.86	356.0266	0	0
13.88	356.0219	0	0
13.9	356.0181	0	0
13.92	356.0151	0	0
13.94	356.0127	0	0
13.96	356.0108	0	0
13.98	356.0092	0	0
14	356.008	0	0
14.02	356.007	0.001837927	-0.0001279674
14.04	356.0062	0.0051462	-0.0003583604
14.06	356.0056	0.01146868	-0.0007987457
14.08	356.0051	0.02020254	-0.001407179
14.1	356.0047	0.03270343	-0.002278138
14.12	356.0043	0.04821795	-0.003359159
14.14	356.0041	0.06798131	-0.004736333
14.16	356.0039	0.09114375	359.9937
14.18	356.0037	0.1188634	359.9917
14.2	356.0036	0.1502287	359.9895
14.22	356.0035	0.1863486	359.987
14.24	356.0034	0.2262722	359.9842
14.26	356.0034	0.2710766	359.9811
14.28	356.0033	0.3216236	359.9776
14.3	356.0033	0.3767647	359.9738
14.32	356.0033	0.4355811	359.9696
14.34	356.0033	0.4991756	359.9652
14.36	356.0033	0.5665925	359.9605
14.38	356.0034	0.6389055	359.9555
14.4	356.0034	0.7169731	359.95
14.42	356.0035	0.7996445	359.9443
14.44	356.0036	0.8878368	359.9381
14.46	356.0037	0.9804458	359.9317
14.48	356.0038	1.078426	359.9248
14.5	356.0039	1.180704	359.9177
14.52	356.0041	1.286418	359.9103
14.54	356.0042	1.396721	359.9026
14.56	356.0044	1.510695	359.8947
14.58	356.0047	1.629443	359.8864
14.6	356.0049	1.75201	359.8779
14.62	356.0052	1.87947	359.869
14.64	356.0055	2.010845	359.8599
14.66	356.0059	2.14719	359.8504
14.68	356.0062	2.28751	359.8406
14.7	356.0066	2.43101	359.8306
14.72	356.0071	2.578894	359.8203
14.74	356.0076	2.730282	359.8098
14.76	356.0081	2.886313	359.7989
14.78	356.0087	3.046059	359.7878
14.8	356.0093	3.210613	359.7763
14.82	356.01	3.379014	359.7646
14.84	356.0107	3.55233	359.7526
14.86	356.0115	3.729579	359.7402
14.88	356.0123	3.911812	359.7275
14.9	356.0132	4.098032	359.7146
14.92	356.0142	4.289278	359.7013
14.94	356.0152	4.484547	359.6877
14.96	356.0164	4.683032	359.674
14.98	356.0175	4.885929	359.6599
15	356.0188	5.092355	359.6455
15.02	356.0201	5.303442	359.6309
15.04	356.0215	5.518257	359.616
15.06	356.023	5.737893	359.6007
15.08	356.0246	5.961384	359.5852
15.1	356.0263	6.1898	359.5694
15.12	356.028	6.422152	359.5533
15.14	356.0299	6.659491	359.5369
15.16	356.0319	6.900821	359.5201
15.18	356.034	7.147181	359.5031
15.2	356.0362	7.397563	359.4858
15.22	356.0385	7.651164	359.4683
15.24	356.041	7.909175	359.4504
15.26	356.0435	8.170716	359.4324
15.28	356.0462	8.436918	359.414
15.3	356.049	8.706849	359.3954
15.32	356.0519	8.981598	359.3765
15.34	356.055	9.260202	359.3573
15.36	356.0582	9.543729	359.3378
15.38	356.0616	9.831192	359.3181
15.4	356.0651	10.12364	359.298
15.42	356.0688	10.42008	359.2777
15.44	356.0726	10.72154	359.257
15.46	356.0766	11.02703	359.2361
15.48	356.0808	11.33757	359.2149
15.5	356.0851	11.65215	359.1934
15.52	356.0897	11.96997	359.1717
15.54	356.0944	12.29221	359.1497
15.56	356.0993	12.61798	359.1275
15.58	356.1044	12.94843	359.1051
15.6	356.1096	13.2826	359.0824
15.62	356.1151	13.6216	359.0594
15.64	356.1208	13.96445	359.0362
15.66	356.1267	14.31223	359.0127
15.68	356.1328	14.66394	358.989
15.7	356.1392	15.02064	358.9649
15.72	356.1458	15.38132	358.9406
15.74	356.1526	15.74519	358.9162
15.76	356.1596	16.11345	358.8915
15.78	356.1668	16.48521	358.8666
15.8	356.1743	16.86162	358.8415
15.82	356.1822	17.24357	358.816
15.84	356.1902	17.62997	358.7903
15.86	356.1985	18.02174	358.7643
15.88	356.2072	18.41783	358.7381
15.9	356.216	18.81735	358.7117
15.92	356.2252	19.22147	358.6851
15.94	356.2346	19.62925	358.6583
15.96	356.2444	20.04181	358.6312
15.98	356.2544	20.45818	358.604
16	356.2647	20.87944	358.5765
16.02	356.2754	21.3046	358.5488
16.04	356.2864	21.73472	358.5209
16.06	356.2977	22.16881	358.4929
16.08	356.3092	22.60606	358.4647
16.1	356.3212	23.04769	358.4363
16.12	356.3334	23.4928	358.4078
16.14	356.346	23.94254	358.3791
16.16	356.3589	24.39599	358.3502
16.18	356.3722	24.85423	358.3212
16.2	356.3858	25.31629	358.292
16.22	356.3998	25.78326	358.2626
16.24	356.4142	26.25414	358.2331
16.26	356.429	26.72815	358.2035
16.28	356.444	27.20649	358.1738
16.3	356.4595	27.6883	358.144
16.32	356.4754	28.17471	358.114
16.34	356.4916	28.6648	358.0839
16.36	356.5082	29.15967	358.0537
16.38	356.5253	29.65835	358.0234
16.4	356.5428	30.16192	357.993
16.42	356.5607	30.66939	357.9624
16.44	356.579	31.18182	357.9318
16.46	356.5977	31.6982	357.9011
16.48	356.6169	32.21774	357.8703
16.5	356.6365	32.74165	357.8395
16.52	356.6565	33.26904	357.8086
16.54	356.677	33.80104	357.7777
16.56	356.6978	34.33674	357.7467
16.58	356.7192	34.87721	357.7157
16.6	356.7411	35.42151	357.6847
16.62	356.7634	35.97069	357.6536
16.64	356.7862	36.52377	357.6224
16.66	356.8094	37.08181	357.5913
16.68	356.8332	37.6438	357.5601
16.7	356.8575	38.21078	357.5289
16.72	356.8822	38.78175	357.4977
16.74	356.9074	39.3559	357.4666
16.76	356.9332	39.93443	357.4355
16.78	356.9594	40.51646	357.4045
16.8	356.9861	41.10312	357.3735
16.82	357.0133	41.69346	357.3427
16.84	357.041	42.28859	357.3118
16.86	357.0693	42.88753	357.281
16.88	357.0981	43.49136	357.2503
16.9	357.1274	44.09908	357.2197
16.92	357.1573	44.71175	357.1891
16.94	357.1877	45.32837	357.1587
16.96	357.2186	45.94997	357.1284
16.98	357.2502	46.57556	357.0982
17	357.2822	47.20616	357.0681
17.02	357.3149	47.84076	357.0382
17.04	357.348	48.47856	357.0085
17.06	357.3817	49.12074	356.979
17.08	357.4159	49.7664	356.9497
17.1	357.4507	50.4167	356.9206
17.12	357.486	51.07069	356.8917
17.14	357.5219	51.72945	356.863
17.16	357.5583	52.39203	356.8346
17.18	357.5954	53.05949	356.8063
17.2	357.633	53.73084	356.7784
17.22	357.6712	54.40713	356.7507
17.24	357.7099	55.08736	356.7233
17.26	357.7493	55.77257	356.6961
17.28	357.7892	56.46176	356.6693
17.3	357.8296	57.15411	356.6428
17.32	357.8706	57.85083	356.6167
17.34	357.9122	58.55104	356.5909
17.36	357.9543	59.25585	356.5655
17.38	357.9969	59.96434	356.5405
17.4	358.0402	60.6776	356.5158
17.42	358.084	61.39466	356.4916
17.44	358.1284	62.1166	356.4677
17.46	358.1733	62.84243	356.4443
17.48	358.2188	63.57317	356.4213
17.5	358.2649	64.30788	356.3987
17.52	358.3116	65.04754	356.3766
17.54	358.3588	65.79118	356.355
17.56	358.4066	66.53982	356.3339
17.58	358.4549	67.29246	356.3133
17.6	358.5038	68.04829	356.2932
17.62	358.5531	68.80849	356.2737
17.64	358.603	69.57218	356.2548
17.66	358.6534	70.34051	356.2364
17.68	358.7043	71.11251	356.2186
17.7	358.7557	71.88929	356.2014
17.72	358.8076	72.66988	356.1848
17.74	358.8601	73.45536	356.1688
17.76	358.9131	74.24472	356.1534
17.78	358.9666	75.03904	356.1387
17.8	359.0205	75.8373	356.1247
17.82	359.0749	76.6387	356.1114
17.84	359.1298	77.44447	356.0988
17.86	359.185	78.25372	356.0869
17.88	359.2408	79.06756	356.0757
17.9	359.2969	79.88508	356.0653
17.92	359.3535	80.70738	356.0556
17.94	359.4106	81.53349	356.0467
17.96	359.4679	82.36265	356.0385
17.98	359.5257	83.19608	356.0313
18	359.5838	84.03292	356.0247
18.02	359.6423	84.87431	356.019
18.04	359.7012	85.71935	356.0142
18.06	359.7603	86.5673	356.0102
18.08	359.8197	87.41942	356.0071
18.1	359.8795	88.27487	356.0049
18.12	359.9395	89.13481	356.0035
18.14	-0.0001237972	89.99834	356.0031
18.16	0.06054068	90.86658	356.0035
18.18	0.1214545	91.73859	356.0049
18.2	0.1826782	92.61546	356.0072
18.22	0.2441292	93.49619	356.0105
18.24	0.3058652	94.38185	356.0147
18.26	0.3678031	95.27148	356.02
18.28	0.4298713	96.16427	356.0262
18.3	0.492137	97.06142	356.0334
18.32	0.5545228	97.96207	356.0416
18.34	0.6170903	98.86736	356.0509
18.36	0.6797581	99.77636	356.0612
18.38	0.7424573	100.6883	356.0725
18.4	0.8052552	101.6045	356.0849
18.42	0.8680763	102.5241	356.0983
18.44	0.9309801	103.4482	356.1128
18.46	0.9938861	104.376	356.1284
18.48	1.05685	105.3085	356.1451
18.5	1.119786	106.2448	356.1629
18.52	1.182747	107.1861	356.1818
18.54	1.245647	108.1312	356.2018
18.56	1.308412	109.0795	356.2229
18.58	1.371103	110.0322	356.2452
18.6	1.43364	110.9883	356.2686
18.62	1.495956	111.9473	356.2931
18.64	1.558113	112.9103	356.3188
18.66	1.620036	113.8767	356.3456
18.68	1.681779	114.8475	356.3736
18.7	1.74326	115.8219	356.4027
18.72	1.804415	116.7992	356.4329
18.74	1.865297	117.7807	356.4644
18.76	1.925832	118.7655	356.4969
18.78	1.986069	119.7548	356.5307
18.8	2.045928	120.7478	356.5656
18.82	2.105341	121.7437	356.6017
18.84	2.16436	122.7437	356.6389
18.86	2.222912	123.7472	356.6774
18.88	2.280933	124.7533	356.7169
18.9	2.338474	125.7635	356.7576
18.92	2.395465	126.7769	356.7995
18.94	2.451948	127.7947	356.8425
18.96	2.507847	128.8161	356.8867
18.98	2.563196	129.8422	356.9321
19	2.61792	130.8721	356.9787
19.02	2.671953	131.905	357.0263
19.04	2.725332	132.9422	357.0752
19.06	2.777989	133.9829	357.1251
19.08	2.829863	135.0264	357.1762
19.1	2.880991	136.0739	357.2284
19.12	2.931311	137.1247	357.2816
19.14	2.98085	138.18	357.3361
19.16	3.029538	139.2389	357.3916
19.18	3.077318	140.3007	357.4481
19.2	3.124221	141.3666	357.5058
19.22	3.170184	142.4359	357.5645
19.24	3.215229	143.5098	357.6243
19.26	3.259289	144.5873	357.6852
19.28	3.302312	145.6678	357.747
19.3	3.344319	146.7524	357.8099
19.32	3.385253	147.8405	357.8737
19.34	3.425063	148.9312	357.9385
19.36	3.463772	150.026	358.0043
19.38	3.501326	151.1241	358.071
19.4	3.537738	152.2265	358.1387
19.42	3.572953	153.3326	358.2073
19.44	3.600168	154.2175	358.2626
19.46	3.621325	154.9254	358.3072
19.48	3.637853	155.4918	358.3431
19.5	3.65082	155.945	358.3719
19.52	3.66103	156.3075	358.395
19.54	3.669093	156.5975	358.4135
19.56	3.675475	156.8295	358.4284
19.58	3.680538	157.0151	358.4403
19.6	3.684561	157.1636	358.4498
19.62	3.687761	157.2824	358.4575
19.64	3.69031	157.3775	358.4636
19.66	3.692342	157.4535	358.4685
19.68	3.693963	157.5143	358.4724
19.7	3.695257	157.563	358.4755
19.72	3.696289	157.6019	358.4781
19.74	3.697114	157.633	358.48
19.76	3.697773	157.6579	358.4817
19.78	3.698301	157.6779	358.4829
19.8	3.698722	157.6938	358.484
19.82	3.699059	157.7066	358.4848
19.84	3.699328	157.7168	358.4854
19.86	3.699543	157.7249	358.486
19.88	3.699715	157.7315	358.4864
19.9	3.699853	157.7367	358.4868
19.92	3.699964	157.7409	358.487
19.94	3.700052	157.7442	358.4872
19.96	3.700122	157.7469	358.4874
19.98	3.700179	157.749	358.4875
20	3.700224	157.7507	358.4876
20.02	3.70026	157.7521	358.4877
20.04	3.700289	157.7532	358.4878
20.06	3.700312	157.7541	358.4879
20.08	3.700331	157.7548	358.4879
20.1	3.700346	157.7554	358.4879
20.12	3.700357	157.7558	358.488
20.14	3.700366	157.7562	358.488
20.16	3.700375	157.7565	358.488
20.18	3.700381	157.7567	358.488
20.2	3.700386	157.7569	358.488
20.22	3.700389	157.757	358.488
20.24	3.700393	157.7571	358.4881
20.26	3.700443	157.759	358.4882
20.28	3.700532	157.7624	358.4884
20.3	3.7007	157.7688	358.4888
20.32	3.700931	157.7776	358.4894
20.34	3.701261	157.7901	358.4902
20.36	3.70167	157.8057	358.4912
20.38	3.702141	157.8236	358.4923
20.4	3.702711	157.8453	358.4937
20.42	3.703359	157.87	358.4954
20.44	3.704117	157.899	358.4972
20.46	3.704962	157.9313	358.4993
20.48	3.705926	157.9682	358.5017
20.5	3.706983	158.0087	358.5043
20.52	3.708161	158.054	358.5072
20.54	3.709436	158.1031	358.5104
20.56	3.710788	158.1552	358.5138
20.58	3.712246	158.2116	358.5174
20.6	3.713788	158.2714	358.5213
20.62	3.715445	158.3358	358.5255
20.64	3.71719	158.4038	358.5299
20.66	3.719051	158.4766	358.5346
20.68	3.721004	158.5532	358.5396
20.7	3.723026	158.6329	358.5447
20.72	3.72515	158.7168	358.5502
20.74	3.727351	158.8041	358.5559
20.76	3.729612	158.8942	358.5617
20.78	3.731965	158.9883	358.5679
20.8	3.734388	159.0856	358.5742
20.82	3.736864	159.1855	358.5807
20.84	3.739424	159.2894	358.5875
20.86	3.742048	159.3963	358.5945
20.88	3.744765	159.5075	358.6017
20.9	3.747551	159.6223	358.6092
20.92	3.750391	159.7397	358.6169
20.94	3.753311	159.8613	358.6248
20.96	3.756291	159.9861	358.633
20.98	3.759315	160.1135	358.6414
21	3.762414	160.2448	358.65
21.02	3.765564	160.3792	358.6588
21.04	3.768752	160.5161	358.6678
21.06	3.772007	160.6569	358.6771
21.08	3.775311	160.8008	358.6865
21.1	3.778646	160.9471	358.6962
21.12	3.782042	161.0972	358.7061
21.14	3.78548	161.2504	358.7162
21.16	3.788986	161.4078	358.7266
21.18	3.79254	161.5686	358.7372
21.2	3.796123	161.7322	358.748
